Id,Prediction
387,2267425.0
388,6363241.0
389,4286645.0
390,3745135.0
391,3199619.0
392,2083447.0
393,3199619.0
394,2025297.0
395,2025297.0
396,3199619.0
397,2738052.0
398,6363241.0
399,3199619.0
400,6363241.0
401,3745135.0
402,4067566.0
403,3199619.0
404,4758476.0
405,6363241.0
406,6363241.0
407,3199619.0
408,3745135.0
409,6363241.0
410,2058644.0
411,2058644.0
412,6363241.0
413,3199619.0
414,4780607.0
415,6363241.0
416,6363241.0
417,6363241.0
418,6363241.0
419,6363241.0
420,2267425.0
421,3199619.0
422,3445076.0
423,6363241.0
424,4467728.0
425,6363241.0
426,6363241.0
427,2058644.0
428,2083447.0
429,2058644.0
430,2364478.0
431,6363241.0
432,1756069.0
433,3199619.0
434,6363241.0
435,3745135.0
436,3745135.0
437,3745135.0
438,2058644.0
439,3199619.0
440,3199619.0
441,6363241.0
442,3445076.0
443,3199619.0
444,2551252.0
445,3199619.0
446,3199619.0
447,2083447.0
448,6363241.0
449,2344689.0
450,3199619.0
451,6363241.0
452,2025297.0
453,2083447.0
454,3903884.0
455,4219263.0
456,3570392.0
457,6363241.0
458,6363241.0
459,6363241.0
460,4067566.0
461,3199619.0
462,3199619.0
463,3199619.0
464,6363241.0
465,3199619.0
466,3199619.0
467,6363241.0
468,6363241.0
469,4100886.0
470,3199619.0
471,3199619.0
472,6363241.0
473,6363241.0
474,3784230.0
475,6363241.0
476,6363241.0
477,3818055.0
478,2999068.0
479,2025297.0
480,3426169.0
481,3199619.0
482,2344689.0
483,3570392.0
484,3199619.0
485,6363241.0
486,2740687.0
487,3199619.0
488,2732645.0
489,4758476.0
490,3836721.0
491,6363241.0
492,6363241.0
493,4952255.0
494,3199619.0
495,6363241.0
496,6363241.0
497,6363241.0
498,3727364.0
499,4350573.0
500,3199619.0
501,2544857.0
502,1882131.0
503,4067566.0
504,6363241.0
505,3199619.0
506,1904842.0
507,3727364.0
508,2083447.0
509,6363241.0
510,4350573.0
511,2156098.0
512,4467728.0
513,2267425.0
514,6363241.0
515,3745135.0
516,3004429.0
517,1619683.0
518,2025297.0
519,3199619.0
520,2058644.0
521,6363241.0
522,2025297.0
523,4467728.0
524,4705945.0
525,3199619.0
526,2058644.0
527,4780607.0
528,6363241.0
529,3199619.0
530,6363241.0
531,6363241.0
532,6363241.0
533,3199619.0
534,6363241.0
535,3199619.0
536,3745135.0
537,4780607.0
538,5787594.0
539,3199619.0
540,6363241.0
541,4952255.0
542,6363241.0
543,3199619.0
544,2156098.0
545,3199619.0
546,5444227.0
547,6363241.0
548,2058644.0
549,6363241.0
550,6363241.0
551,3199619.0
552,4651866.0
553,3784230.0
554,2025297.0
555,3199619.0
556,6363241.0
557,5906596.0
558,6363241.0
559,2025297.0
560,6363241.0
561,3199619.0
562,6363241.0
563,4758476.0
564,2058644.0
565,3199619.0
566,4467728.0
567,6363241.0
568,6363241.0
569,2058644.0
570,3199619.0
571,3199619.0
572,6363241.0
573,4758476.0
574,6363241.0
575,3199619.0
576,3199619.0
577,6363241.0
578,6363241.0
579,4100886.0
580,3199619.0
581,6363241.0
582,3600467.0
583,6363241.0
584,3164972.0
585,3810007.0
586,6363241.0
587,5787594.0
588,2732645.0
589,6363241.0
590,2058644.0
591,3199619.0
592,6363241.0
593,5787594.0
594,3199619.0
595,6363241.0
596,1904842.0
597,6363241.0
598,4350573.0
599,3600467.0
600,3199619.0
601,6363241.0
602,2018785.0
603,6363241.0
604,6363241.0
605,6363241.0
606,6363241.0
607,6363241.0
608,3199619.0
609,6363241.0
610,6363241.0
611,1756069.0
612,3727364.0
613,6363241.0
614,3570392.0
615,2364478.0
616,3199619.0
617,6363241.0
618,3199619.0
619,2156098.0
620,3261924.0
621,3199619.0
622,3199619.0
623,2740687.0
624,6363241.0
625,4250758.0
626,3028267.0
627,1882131.0
628,3199619.0
629,4219263.0
630,3199619.0
631,3199619.0
632,5906596.0
633,6363241.0
634,6363241.0
635,1904842.0
636,3199619.0
637,2025297.0
638,2058644.0
639,4100886.0
640,2344689.0
641,4219263.0
642,2544857.0
643,3218918.0
644,6363241.0
645,2738052.0
646,6363241.0
647,2097022.0
648,2058644.0
649,6363241.0
650,3745135.0
651,6363241.0
652,3199619.0
653,3784230.0
654,4758476.0
655,3199619.0
656,6363241.0
657,3028267.0
658,6363241.0
659,4316715.0
660,3199619.0
661,3199619.0
662,3199619.0
663,2097022.0
664,4758476.0
665,3199619.0
666,3745135.0
667,3982767.0
668,3199619.0
669,3199619.0
670,3199619.0
671,3199619.0
672,3982767.0
673,3199619.0
674,3199619.0
675,3199619.0
676,6363241.0
677,3570392.0
678,3199619.0
679,6363241.0
680,6363241.0
681,3199619.0
682,4263629.0
683,4316715.0
684,3199619.0
685,3199619.0
686,2025297.0
687,3004429.0
688,2267425.0
689,3028267.0
690,4882985.0
691,2058644.0
692,6363241.0
693,3199619.0
694,2058644.0
695,2267425.0
696,6363241.0
697,3199619.0
698,6363241.0
699,2021934.0
700,6363241.0
701,3199619.0
702,3199619.0
703,3784230.0
704,6363241.0
705,6363241.0
706,6363241.0
707,3199619.0
708,3199619.0
709,4316715.0
710,3199619.0
711,3199619.0
712,6363241.0
713,2025297.0
714,3199619.0
715,3745135.0
716,3199619.0
717,2740687.0
718,6363241.0
719,6363241.0
720,3199619.0
721,2018785.0
722,6363241.0
723,3199619.0
724,3810007.0
725,6363241.0
726,6363241.0
727,1270499.0
728,4250758.0
729,3199619.0
730,2025297.0
731,2999068.0
732,6363241.0
733,3199619.0
734,2058644.0
735,3199619.0
736,3836721.0
737,3810007.0
738,6363241.0
739,3199619.0
740,3199619.0
741,3199619.0
742,4100886.0
743,3028267.0
744,1763231.0
745,3452382.0
746,3745135.0
747,3199619.0
748,4316715.0
749,3199619.0
750,3199619.0
751,2993069.0
752,2097022.0
753,3199619.0
754,6363241.0
755,3836721.0
756,4758476.0
757,6363241.0
758,6363241.0
759,6363241.0
760,6363241.0
761,6363241.0
762,2267425.0
763,3570392.0
764,6363241.0
765,3199619.0
766,3199619.0
767,2097022.0
768,2732645.0
769,4350573.0
770,6363241.0
771,2025297.0
772,4350573.0
773,3199619.0
774,6363241.0
775,6363241.0
776,3745135.0
777,6363241.0
778,3745135.0
779,6363241.0
780,3199619.0
781,6363241.0
782,3903884.0
783,3199619.0
784,2551252.0
785,2058644.0
786,2025297.0
787,2097022.0
788,6363241.0
789,2267425.0
790,3199619.0
791,3199619.0
792,1619683.0
793,3836721.0
794,2551252.0
795,6363241.0
796,6363241.0
797,4264176.0
798,6363241.0
799,6363241.0
800,6363241.0
801,3199619.0
802,4100886.0
803,6363241.0
804,3199619.0
805,3836721.0
806,3199619.0
807,6363241.0
808,6363241.0
809,6363241.0
810,4219263.0
811,3784230.0
812,6363241.0
813,6363241.0
814,3199619.0
815,6363241.0
816,3248660.0
817,4758476.0
818,3199619.0
819,2097022.0
820,4100886.0
821,3008199.0
822,6363241.0
823,6363241.0
824,3810007.0
825,3199619.0
826,3199619.0
827,3778621.0
828,6363241.0
829,6363241.0
830,6363241.0
831,2267425.0
832,3199619.0
833,6363241.0
834,4952255.0
835,3199619.0
836,6363241.0
837,3903884.0
838,3199619.0
839,1619683.0
840,4467728.0
841,6363241.0
842,3028267.0
843,6363241.0
844,3199619.0
845,4286645.0
846,4100886.0
847,4888774.0
848,2993069.0
849,1756069.0
850,3426169.0
851,3810007.0
852,3199619.0
853,4350573.0
854,3426169.0
855,1763231.0
856,3199619.0
857,6363241.0
858,4952255.0
859,3818055.0
860,3199619.0
861,6363241.0
862,6363241.0
863,3810007.0
864,3570392.0
865,3199619.0
866,5444227.0
867,4219263.0
868,3199619.0
869,2083447.0
870,6363241.0
871,6363241.0
872,6363241.0
873,6363241.0
874,2097022.0
875,1904842.0
876,3199619.0
877,3903884.0
878,3004429.0
879,3903884.0
880,6363241.0
881,4758476.0
882,2267425.0
883,3199619.0
884,6363241.0
885,3199619.0
886,3199619.0
887,4350573.0
888,3199619.0
889,1882131.0
890,3199619.0
891,6363241.0
892,6363241.0
893,2058644.0
894,3600467.0
895,6363241.0
896,3199619.0
897,6363241.0
898,3745135.0
899,3199619.0
900,3199619.0
901,3199619.0
902,2732645.0
903,6363241.0
904,2058644.0
905,2021934.0
906,3199619.0
907,6363241.0
908,3199619.0
909,2364478.0
910,6363241.0
911,4705945.0
912,6363241.0
913,5444227.0
914,3727364.0
915,3199619.0
916,2993069.0
917,3445076.0
918,1904842.0
919,4350573.0
920,6363241.0
921,2058644.0
922,3164972.0
923,6363241.0
924,3199619.0
925,6363241.0
926,6363241.0
927,3199619.0
928,3199619.0
929,3982767.0
930,2097022.0
931,2058644.0
932,3199619.0
933,2267425.0
934,3600467.0
935,2740687.0
936,1756069.0
937,3727364.0
938,3426169.0
939,3445076.0
940,3199619.0
941,6363241.0
942,2156098.0
943,6363241.0
944,2025297.0
945,6363241.0
946,3727364.0
947,6363241.0
948,4758476.0
949,6363241.0
950,2018785.0
951,3982767.0
952,3199619.0
953,6363241.0
954,5444227.0
955,2993069.0
956,2097022.0
957,3199619.0
958,3745135.0
959,3727364.0
960,4705945.0
961,3199619.0
962,3199619.0
963,2156098.0
964,2267425.0
965,3261924.0
966,2344689.0
967,2025297.0
968,4100886.0
969,6363241.0
970,6363241.0
971,5444227.0
972,1756069.0
973,6363241.0
974,2344689.0
975,6363241.0
976,6363241.0
977,3727364.0
978,1882131.0
979,3199619.0
980,3199619.0
981,1882131.0
982,6363241.0
983,6363241.0
984,3199619.0
985,3261924.0
986,1904842.0
987,5500818.0
988,2097022.0
989,3600467.0
990,3199619.0
991,2740687.0
992,3199619.0
993,6363241.0
994,3199619.0
995,2025297.0
996,6363241.0
997,6363241.0
998,2058644.0
999,2018785.0
1000,3199619.0
1001,3199619.0
1002,3600467.0
1003,3810007.0
1004,3745135.0
1005,3199619.0
1006,4651866.0
1007,3199619.0
1008,2097022.0
1009,2058644.0
1010,4067566.0
1011,2018785.0
1012,3727364.0
1013,3028267.0
1014,2267425.0
1015,4758476.0
1016,6363241.0
1017,4100886.0
1018,2993069.0
1019,3199619.0
1020,3199619.0
1021,6363241.0
1022,3164972.0
1023,3982767.0
1024,2267425.0
1025,6363241.0
1026,2344689.0
1027,6363241.0
1028,6363241.0
1029,2999068.0
1030,6363241.0
1031,6363241.0
1032,2025297.0
1033,2018785.0
1034,6363241.0
1035,6363241.0
1036,6363241.0
1037,6363241.0
1038,3600467.0
1039,3745135.0
1040,6363241.0
1041,6363241.0
1042,6363241.0
1043,2344689.0
1044,6363241.0
1045,6363241.0
1046,1882131.0
1047,3199619.0
1048,3199619.0
1049,2083447.0
1050,3745135.0
1051,5444227.0
1052,4467728.0
1053,6363241.0
1054,3818055.0
1055,3836721.0
1056,3903884.0
1057,6363241.0
1058,6363241.0
1059,3199619.0
1060,3199619.0
1061,1882131.0
1062,3727364.0
1063,3818055.0
1064,3199619.0
1065,1904842.0
1066,3199619.0
1067,6363241.0
1068,3199619.0
1069,2344689.0
1070,4100886.0
1071,4467728.0
1072,6363241.0
1073,3745135.0
1074,6363241.0
1075,1904842.0
1076,3745135.0
1077,6363241.0
1078,2732645.0
1079,3199619.0
1080,2058644.0
1081,3199619.0
1082,1882131.0
1083,6363241.0
1084,4758476.0
1085,1756069.0
1086,5906596.0
1087,3199619.0
1088,5966193.0
1089,3258837.0
1090,6363241.0
1091,6363241.0
1092,3727364.0
1093,5906596.0
1094,3199619.0
1095,6363241.0
1096,3261924.0
1097,1619683.0
1098,1904842.0
1099,3452382.0
1100,3426169.0
1101,3199619.0
1102,6363241.0
1103,3164972.0
1104,6363241.0
1105,3199619.0
1106,6363241.0
1107,6363241.0
1108,3570392.0
1109,4250758.0
1110,3199619.0
1111,4467728.0
1112,3452382.0
1113,1904842.0
1114,6363241.0
1115,3199619.0
1116,3199619.0
1117,3199619.0
1118,6363241.0
1119,6363241.0
1120,3199619.0
1121,6363241.0
1122,3199619.0
1123,2156098.0
1124,3426169.0
1125,3199619.0
1126,3199619.0
1127,6363241.0
1128,6363241.0
1129,6363241.0
1130,2097022.0
1131,3727364.0
1132,3810007.0
1133,6363241.0
1134,2551252.0
1135,2740687.0
1136,4350573.0
1137,3261924.0
1138,3745135.0
1139,6363241.0
1140,3199619.0
1141,4250758.0
1142,6363241.0
1143,6363241.0
1144,3727364.0
1145,2025297.0
1146,6363241.0
1147,3199619.0
1148,6363241.0
1149,3199619.0
1150,4052733.0
1151,1756069.0
1152,2058644.0
1153,3199619.0
1154,6363241.0
1155,6363241.0
1156,6363241.0
1157,4888774.0
1158,3199619.0
1159,4882985.0
1160,1882131.0
1161,3199619.0
1162,1882131.0
1163,3199619.0
1164,4952255.0
1165,6363241.0
1166,6363241.0
1167,4067566.0
1168,2058644.0
1169,6363241.0
1170,3199619.0
1171,3199619.0
1172,2083447.0
1173,3199619.0
1174,6363241.0
1175,1882131.0
1176,4467728.0
1177,3727364.0
1178,4100886.0
1179,2097022.0
1180,6363241.0
1181,3248660.0
1182,3199619.0
1183,1756069.0
1184,4100886.0
1185,6363241.0
1186,1882131.0
1187,6363241.0
1188,3199619.0
1189,6363241.0
1190,3570392.0
1191,3199619.0
1192,3199619.0
1193,2364478.0
1194,3199619.0
1195,1882131.0
1196,2025297.0
1197,1904842.0
1198,6363241.0
1199,6363241.0
1200,3199619.0
1201,6363241.0
1202,2058644.0
1203,4758476.0
1204,1904842.0
1205,6363241.0
1206,4100886.0
1207,4952255.0
1208,3199619.0
1209,6363241.0
1210,6363241.0
1211,3199619.0
1212,3810007.0
1213,3199619.0
1214,6363241.0
1215,3199619.0
1216,3261924.0
1217,1904842.0
1218,6363241.0
1219,3199619.0
1220,6363241.0
1221,6363241.0
1222,3199619.0
1223,3199619.0
1224,3784230.0
1225,1763231.0
1226,2525375.0
1227,3199619.0
1228,6363241.0
1229,3784230.0
1230,2738052.0
1231,6363241.0
1232,3199619.0
1233,5906596.0
1234,3199619.0
1235,4758476.0
1236,3426169.0
1237,4100886.0
1238,2083447.0
1239,6363241.0
1240,2083447.0
1241,1619683.0
1242,3199619.0
1243,1882131.0
1244,6363241.0
1245,3982767.0
1246,6363241.0
1247,3199619.0
1248,6363241.0
1249,3199619.0
1250,3727364.0
1251,4467728.0
1252,1904842.0
1253,3199619.0
1254,6363241.0
1255,4758476.0
1256,6363241.0
1257,3199619.0
1258,6363241.0
1259,3351383.0
1260,6363241.0
1261,6363241.0
1262,4882985.0
1263,2058644.0
1264,4350573.0
1265,6363241.0
1266,4758476.0
1267,3903884.0
1268,3004429.0
1269,6363241.0
1270,3818055.0
1271,2267425.0
1272,6363241.0
1273,3004429.0
1274,6363241.0
1275,3445076.0
1276,3199619.0
1277,6363241.0
1278,4467728.0
1279,6363241.0
1280,3199619.0
1281,2097022.0
1282,3199619.0
1283,6363241.0
1284,3199619.0
1285,1619683.0
1286,4758476.0
1287,6363241.0
1288,2058644.0
1289,6363241.0
1290,3426169.0
1291,3727364.0
1292,3199619.0
1293,6363241.0
1294,2732645.0
1295,6363241.0
1296,3445076.0
1297,3727364.0
1298,2058644.0
1299,3810007.0
1300,6363241.0
1301,6363241.0
1302,2544857.0
1303,3727364.0
1304,2058644.0
1305,3199619.0
1306,6363241.0
1307,6363241.0
1308,3199619.0
1309,2364478.0
1310,2018785.0
1311,3199619.0
1312,2025297.0
1313,6363241.0
1314,2018785.0
1315,3199619.0
1316,6363241.0
1317,3745135.0
1318,3903884.0
1319,3199619.0
1320,3199619.0
1321,3199619.0
1322,6363241.0
1323,6363241.0
1324,2525375.0
1325,1904842.0
1326,4651866.0
1327,3199619.0
1328,4100886.0
1329,2344689.0
1330,4264176.0
1331,4219263.0
1332,6363241.0
1333,6363241.0
1334,2097022.0
1335,3199619.0
1336,6363241.0
1337,4467728.0
1338,3199619.0
1339,3199619.0
1340,6363241.0
1341,6363241.0
1342,3199619.0
1343,4952497.0
1344,3199619.0
1345,3258837.0
1346,2267425.0
1347,2058644.0
1348,2025297.0
1349,6363241.0
1350,6363241.0
1351,3199619.0
1352,2097022.0
1353,5435276.0
1354,2058644.0
1355,6363241.0
1356,4136425.0
1357,3426169.0
1358,6363241.0
1359,6363241.0
1360,2156098.0
1361,3199619.0
1362,3745135.0
1363,2544857.0
1364,4888774.0
1365,3745135.0
1366,2058644.0
1367,4100886.0
1368,3199619.0
1369,3199619.0
1370,4219263.0
1371,3199619.0
1372,3199619.0
1373,4952255.0
1374,6363241.0
1375,4952255.0
1376,3727364.0
1377,3745135.0
1378,3199619.0
1379,6363241.0
1380,3199619.0
1381,3199619.0
1382,6363241.0
1383,6363241.0
1384,4264176.0
1385,4100886.0
1386,6363241.0
1387,3445076.0
1388,6363241.0
1389,2058644.0
1390,6363241.0
1391,4705945.0
1392,6363241.0
1393,3199619.0
1394,6363241.0
1395,3199619.0
1396,6363241.0
1397,2025297.0
1398,6363241.0
1399,3199619.0
1400,2058644.0
1401,3199619.0
1402,3199619.0
1403,6363241.0
1404,4219263.0
1405,2097022.0
1406,6363241.0
1407,3199619.0
1408,3199619.0
1409,3199619.0
1410,2344689.0
1411,3810007.0
1412,6363241.0
1413,3199619.0
1414,6363241.0
1415,4100886.0
1416,3199619.0
1417,6363241.0
1418,2344689.0
1419,4705945.0
1420,2018785.0
1421,3452382.0
1422,6363241.0
1423,2097022.0
1424,5906596.0
1425,4780607.0
1426,6363241.0
1427,4067566.0
1428,3199619.0
1429,6363241.0
1430,3199619.0
1431,3600467.0
1432,4219263.0
1433,2097022.0
1434,6363241.0
1435,4350573.0
1436,2018785.0
1437,6363241.0
1438,4264176.0
1439,3199619.0
1440,6363241.0
1441,6363241.0
1442,2058644.0
1443,6363241.0
1444,3199619.0
1445,3218918.0
1446,4316715.0
1447,6363241.0
1448,2156098.0
1449,2344689.0
1450,4758476.0
1451,6363241.0
1452,4219263.0
1453,6363241.0
1454,3199619.0
1455,3982767.0
1456,4316715.0
1457,6363241.0
1458,4952255.0
1459,3727364.0
1460,4780607.0
1461,2267425.0
1462,3164972.0
1463,3199619.0
1464,6363241.0
1465,3199619.0
1466,3199619.0
1467,3199619.0
1468,2732645.0
1469,3199619.0
1470,3199619.0
1471,6363241.0
1472,3199619.0
1473,6363241.0
1474,5787594.0
1475,4758476.0
1476,4350573.0
1477,6363241.0
1478,2025297.0
1479,4350573.0
1480,3727364.0
1481,6363241.0
1482,2267425.0
1483,2025297.0
1484,2267425.0
1485,6363241.0
1486,3199619.0
1487,3199619.0
1488,2097022.0
1489,3745135.0
1490,4219263.0
1491,2364478.0
1492,6363241.0
1493,3199619.0
1494,3199619.0
1495,3199619.0
1496,3199619.0
1497,2058644.0
1498,3199619.0
1499,6363241.0
1500,6363241.0
1501,3199619.0
1502,4350573.0
1503,3199619.0
1504,2156098.0
1505,4100886.0
1506,3810007.0
1507,2097022.0
1508,6363241.0
1509,3600467.0
1510,4651866.0
1511,6363241.0
1512,2267425.0
1513,4350573.0
1514,6363241.0
1515,3199619.0
1516,3199619.0
1517,3199619.0
1518,3199619.0
1519,3199619.0
1520,3199619.0
1521,6363241.0
1522,3810007.0
1523,6363241.0
1524,3199619.0
1525,3745135.0
1526,2551252.0
1527,3199619.0
1528,3199619.0
1529,6363241.0
1530,6363241.0
1531,2083447.0
1532,2025297.0
1533,6363241.0
1534,6363241.0
1535,3199619.0
1536,2097022.0
1537,2025297.0
1538,3008199.0
1539,4467728.0
1540,3426169.0
1541,3982767.0
1542,3199619.0
1543,3199619.0
1544,1763231.0
1545,3199619.0
1546,6363241.0
1547,6363241.0
1548,3199619.0
1549,3982767.0
1550,2999068.0
1551,6363241.0
1552,4316715.0
1553,6363241.0
1554,3810007.0
1555,3784230.0
1556,3199619.0
1557,2058644.0
1558,2738052.0
1559,6363241.0
1560,2267425.0
1561,3199619.0
1562,1756069.0
1563,3199619.0
1564,6363241.0
1565,6363241.0
1566,6363241.0
1567,3199619.0
1568,1756069.0
1569,6363241.0
1570,3199619.0
1571,3199619.0
1572,3028267.0
1573,4758476.0
1574,1619683.0
1575,2018785.0
1576,2025297.0
1577,4758476.0
1578,6363241.0
1579,3199619.0
1580,6363241.0
1581,3199619.0
1582,2058644.0
1583,6363241.0
1584,2025297.0
1585,1904842.0
1586,6363241.0
1587,2097022.0
1588,6363241.0
1589,3570392.0
1590,3199619.0
1591,3445076.0
1592,3199619.0
1593,6363241.0
1594,3199619.0
1595,3199619.0
1596,4067566.0
1597,6363241.0
1598,2267425.0
1599,6363241.0
1600,3745135.0
1601,2025297.0
1602,6363241.0
1603,2058644.0
1604,5435276.0
1605,2018785.0
1606,3218918.0
1607,3199619.0
1608,2551252.0
1609,6363241.0
1610,2732645.0
1611,3199619.0
1612,3745135.0
1613,6363241.0
1614,3199619.0
1615,2740687.0
1616,6363241.0
1617,6363241.0
1618,3745135.0
1619,3199619.0
1620,6363241.0
1621,3199619.0
1622,6363241.0
1623,1904842.0
1624,6363241.0
1625,5435276.0
1626,6363241.0
1627,1619683.0
1628,6363241.0
1629,3199619.0
1630,6363241.0
1631,3982767.0
1632,3199619.0
1633,3199619.0
1634,6363241.0
1635,2267425.0
1636,3199619.0
1637,3745135.0
1638,4100886.0
1639,3199619.0
1640,6363241.0
1641,2740687.0
1642,2551252.0
1643,3199619.0
1644,2058644.0
1645,6363241.0
1646,1882131.0
1647,6363241.0
1648,3199619.0
1649,2058644.0
1650,3727364.0
1651,6363241.0
1652,6363241.0
1653,2364478.0
1654,4250553.0
1655,2740687.0
1656,6363241.0
1657,6363241.0
1658,4350573.0
1659,6363241.0
1660,4100886.0
1661,6363241.0
1662,3199619.0
1663,6363241.0
